Ensemble.Gene.ID	Dog.Ensembl.Gene.ID
ENSG00000164430	ENSCAFG00000024087
ENSG00000131943	ENSCAFG00000007621
ENSG00000125484	ENSCAFG00000019887
ENSG00000165695	ENSCAFG00000019886
ENSG00000268221	ENSCAFG00000019441
ENSG00000135297	ENSCAFG00000002655
ENSG00000214787	ENSCAFG00000010365
ENSG00000104517	ENSCAFG00000000619
ENSG00000105173	ENSCAFG00000007614
ENSG00000152495	ENSCAFG00000007379
ENSG00000165698	ENSCAFG00000019885
ENSG00000109118	ENSCAFG00000018842
ENSG00000166160	ENSCAFG00000019441
ENSG00000243989	ENSCAFG00000009917
ENSG00000004455	ENSCAFG00000010390
ENSG00000004455	ENSCAFG00000010051
ENSG00000140798	ENSCAFG00000010194
ENSG00000166926	ENSCAFG00000010360
ENSG00000165699	ENSCAFG00000019882
ENSG00000269433	ENSCAFG00000019441
ENSG00000166927	ENSCAFG00000010370
ENSG00000278057	ENSCAFG00000019442
ENSG00000105176	ENSCAFG00000007606
ENSG00000007350	ENSCAFG00000019451
ENSG00000259316	ENSCAFG00000030087
ENSG00000164211	ENSCAFG00000030762
ENSG00000059573	ENSCAFG00000008339
ENSG00000119977	ENSCAFG00000008406
ENSG00000142920	ENSCAFG00000010369
ENSG00000198597	ENSCAFG00000007601
ENSG00000166803	ENSCAFG00000030087
ENSG00000166930	ENSCAFG00000045539
ENSG00000179761	ENSCAFG00000018883
ENSG00000121297	ENSCAFG00000007592
ENSG00000283545	ENSCAFG00000027733
ENSG00000196924	ENSCAFG00000019521
ENSG00000189079	ENSCAFG00000009335
ENSG00000156738	ENSCAFG00000010381
ENSG00000103671	ENSCAFG00000017091
ENSG00000134986	ENSCAFG00000029015
ENSG00000063015	ENSCAFG00000018854
ENSG00000116525	ENSCAFG00000029972
ENSG00000138185	ENSCAFG00000008433
ENSG00000187105	ENSCAFG00000016840
ENSG00000201894	ENSCAFG00000020800
ENSG00000160094	ENSCAFG00000023543
ENSG00000204979	ENSCAFG00000028588
ENSG00000180357	ENSCAFG00000017094
ENSG00000184389	ENSCAFG00000010375
ENSG00000139218	ENSCAFG00000009304
ENSG00000170468	ENSCAFG00000016842
ENSG00000134686	ENSCAFG00000010340
ENSG00000207162	ENSCAFG00000029149
ENSG00000180304	ENSCAFG00000017097
ENSG00000168813	ENSCAFG00000007590
ENSG00000121270	ENSCAFG00000010061
ENSG00000205669	ENSCAFG00000023467
ENSG00000119661	ENSCAFG00000016858
ENSG00000196535	ENSCAFG00000018868
ENSG00000188649	ENSCAFG00000030388
ENSG00000111371	ENSCAFG00000009286
ENSG00000178904	ENSCAFG00000007575
ENSG00000166961	ENSCAFG00000016458
ENSG00000251907	ENSCAFG00000025988
ENSG00000176903	ENSCAFG00000016861
ENSG00000156030	ENSCAFG00000016864
ENSG00000121903	ENSCAFG00000010289
ENSG00000129595	ENSCAFG00000007361
ENSG00000140451	ENSCAFG00000017105
ENSG00000121904	ENSCAFG00000048780
ENSG00000107443	ENSCAFG00000042245
ENSG00000221387	ENSCAFG00000026799
ENSG00000252593	ENSCAFG00000020747
ENSG00000252593	ENSCAFG00000027380
ENSG00000162244	ENSCAFG00000006102
ENSG00000155087	ENSCAFG00000030644
ENSG00000155090	ENSCAFG00000000638
ENSG00000200728	ENSCAFG00000026981
ENSG00000110104	ENSCAFG00000016456
ENSG00000177853	ENSCAFG00000031868
ENSG00000183134	ENSCAFG00000016454
ENSG00000140043	ENSCAFG00000016869
ENSG00000102910	ENSCAFG00000010029
ENSG00000105185	ENSCAFG00000007555
ENSG00000095585	ENSCAFG00000008477
ENSG00000155096	ENSCAFG00000000643
ENSG00000238363	ENSCAFG00000026468
ENSG00000110107	ENSCAFG00000016438
ENSG00000164087	ENSCAFG00000023072
ENSG00000134982	ENSCAFG00000007343
ENSG00000241839	ENSCAFG00000017107
ENSG00000105186	ENSCAFG00000007533
ENSG00000249240	ENSCAFG00000017107
ENSG00000159239	ENSCAFG00000008564
ENSG00000284308	ENSCAFG00000008564
ENSG00000166839	ENSCAFG00000017109
ENSG00000258653	ENSCAFG00000016869
ENSG00000023330	ENSCAFG00000009881
ENSG00000005448	ENSCAFG00000008561
ENSG00000119725	ENSCAFG00000016876
ENSG00000006118	ENSCAFG00000016405
ENSG00000196470	ENSCAFG00000010013
ENSG00000102921	ENSCAFG00000010010
ENSG00000239732	ENSCAFG00000023201
ENSG00000173366	ENSCAFG00000023201
ENSG00000114993	ENSCAFG00000008519
ENSG00000090487	ENSCAFG00000017112
ENSG00000247596	ENSCAFG00000023309
ENSG00000176256	ENSCAFG00000003671
ENSG00000207023	ENSCAFG00000028206
ENSG00000164088	ENSCAFG00000009855
ENSG00000271986	ENSCAFG00000048994
ENSG00000156508	ENSCAFG00000024406
ENSG00000156508	ENSCAFG00000041097
ENSG00000156508	ENSCAFG00000000565
ENSG00000155097	ENSCAFG00000000649
ENSG00000186326	ENSCAFG00000007509
ENSG00000212370	ENSCAFG00000021943
ENSG00000212370	ENSCAFG00000028409
ENSG00000102924	ENSCAFG00000010008
ENSG00000153037	ENSCAFG00000045845
ENSG00000153037	ENSCAFG00000031549
ENSG00000153037	ENSCAFG00000048608
ENSG00000013725	ENSCAFG00000016378
ENSG00000173809	ENSCAFG00000007505
ENSG00000107447	ENSCAFG00000008507
ENSG00000165702	ENSCAFG00000019877
ENSG00000134294	ENSCAFG00000009261
ENSG00000115274	ENSCAFG00000008503
ENSG00000163866	ENSCAFG00000046486
ENSG00000197430	ENSCAFG00000008530
ENSG00000108255	ENSCAFG00000018885
ENSG00000129625	ENSCAFG00000049827
ENSG00000021488	ENSCAFG00000007499
ENSG00000199150	ENSCAFG00000020609
ENSG00000168237	ENSCAFG00000031148
ENSG00000108256	ENSCAFG00000018888
ENSG00000274049	ENSCAFG00000008503
ENSG00000164929	ENSCAFG00000032147
ENSG00000103707	ENSCAFG00000017117
ENSG00000239779	ENSCAFG00000008486
ENSG00000156050	ENSCAFG00000016879
ENSG00000116544	ENSCAFG00000003602
ENSG00000102119	ENSCAFG00000032560
ENSG00000160551	ENSCAFG00000018898
ENSG00000207926	ENSCAFG00000020561
ENSG00000119723	ENSCAFG00000016885
ENSG00000114841	ENSCAFG00000009717
ENSG00000095587	ENSCAFG00000008621
ENSG00000186198	ENSCAFG00000017121
ENSG00000164930	ENSCAFG00000000654
ENSG00000172795	ENSCAFG00000016236
ENSG00000166152	ENSCAFG00000010001
ENSG00000163867	ENSCAFG00000003599
ENSG00000102935	ENSCAFG00000009983
ENSG00000234438	ENSCAFG00000017125
ENSG00000246922	ENSCAFG00000031504
ENSG00000115275	ENSCAFG00000008478
ENSG00000207153	ENSCAFG00000026234
ENSG00000164932	ENSCAFG00000000656
ENSG00000110448	ENSCAFG00000016332
ENSG00000077147	ENSCAFG00000008738
ENSG00000090470	ENSCAFG00000032076
ENSG00000168792	ENSCAFG00000018922
ENSG00000139209	ENSCAFG00000009243
ENSG00000121289	ENSCAFG00000007486
ENSG00000197056	ENSCAFG00000003596
ENSG00000171444	ENSCAFG00000016257
ENSG00000167987	ENSCAFG00000016326
ENSG00000167543	ENSCAFG00000018924
ENSG00000166855	ENSCAFG00000017131
ENSG00000207399	ENSCAFG00000026426
ENSG00000164933	ENSCAFG00000028968
ENSG00000204822	ENSCAFG00000044686
ENSG00000135637	ENSCAFG00000008471
ENSG00000205423	ENSCAFG00000029605
ENSG00000285982	ENSCAFG00000028968
ENSG00000164934	ENSCAFG00000000663
ENSG00000139211	ENSCAFG00000009232
ENSG00000013563	ENSCAFG00000019555
ENSG00000131944	ENSCAFG00000029358
ENSG00000115282	ENSCAFG00000008468
ENSG00000163930	ENSCAFG00000009520
ENSG00000163629	ENSCAFG00000009427
ENSG00000170835	ENSCAFG00000019872
ENSG00000108262	ENSCAFG00000018930
ENSG00000138615	ENSCAFG00000017138
ENSG00000131941	ENSCAFG00000007465
ENSG00000199566	ENSCAFG00000025931
ENSG00000155629	ENSCAFG00000008880
ENSG00000212122	ENSCAFG00000014813
ENSG00000047188	ENSCAFG00000000224
ENSG00000176406	ENSCAFG00000000670
ENSG00000160271	ENSCAFG00000019869
ENSG00000005175	ENSCAFG00000009223
ENSG00000187097	ENSCAFG00000025238
ENSG00000116560	ENSCAFG00000003595
ENSG00000155393	ENSCAFG00000009946
ENSG00000200156	ENSCAFG00000022151
ENSG00000174498	ENSCAFG00000017149
ENSG00000076650	ENSCAFG00000007457
ENSG00000010318	ENSCAFG00000009508
ENSG00000196233	ENSCAFG00000031956
ENSG00000179528	ENSCAFG00000029526
ENSG00000102125	ENSCAFG00000019568
ENSG00000115289	ENSCAFG00000008457
ENSG00000121274	ENSCAFG00000009938
ENSG00000103742	ENSCAFG00000017160
ENSG00000187122	ENSCAFG00000008945
ENSG00000080709	ENSCAFG00000000220
ENSG00000111405	ENSCAFG00000009199
ENSG00000119636	ENSCAFG00000016891
ENSG00000166359	ENSCAFG00000007440
ENSG00000115297	ENSCAFG00000008445
ENSG00000121281	ENSCAFG00000009913
ENSG00000130881	ENSCAFG00000007433
ENSG00000146463	ENSCAFG00000003583
ENSG00000119711	ENSCAFG00000016901
ENSG00000074603	ENSCAFG00000017203
ENSG00000167992	ENSCAFG00000016302
ENSG00000144045	ENSCAFG00000008425
ENSG00000079337	ENSCAFG00000009181
ENSG00000130876	ENSCAFG00000007422
ENSG00000152503	ENSCAFG00000000219
ENSG00000010319	ENSCAFG00000009481
ENSG00000115307	ENSCAFG00000008402
ENSG00000114854	ENSCAFG00000009404
ENSG00000245848	ENSCAFG00000007407
ENSG00000119899	ENSCAFG00000002658
ENSG00000153879	ENSCAFG00000007405
ENSG00000010322	ENSCAFG00000009389
ENSG00000124299	ENSCAFG00000007377
ENSG00000205659	ENSCAFG00000044256
ENSG00000156535	ENSCAFG00000002663
ENSG00000198720	ENSCAFG00000018950
ENSG00000167986	ENSCAFG00000016264
ENSG00000119614	ENSCAFG00000016913
ENSG00000115317	ENSCAFG00000008388
ENSG00000164221	ENSCAFG00000000214
ENSG00000119688	ENSCAFG00000016923
ENSG00000269891	ENSCAFG00000009016
ENSG00000242265	ENSCAFG00000032379
ENSG00000213390	ENSCAFG00000009016
ENSG00000167549	ENSCAFG00000018960
ENSG00000147647	ENSCAFG00000000676
ENSG00000142687	ENSCAFG00000003557
ENSG00000010327	ENSCAFG00000009273
ENSG00000239030	ENSCAFG00000021783
ENSG00000115318	ENSCAFG00000008358
ENSG00000158528	ENSCAFG00000002110
ENSG00000285245	ENSCAFG00000019869
ENSG00000145780	ENSCAFG00000000210
ENSG00000164935	ENSCAFG00000000675
ENSG00000166164	ENSCAFG00000009860
ENSG00000243414	ENSCAFG00000047110
ENSG00000148288	ENSCAFG00000019864
ENSG00000251201	ENSCAFG00000000209
ENSG00000111799	ENSCAFG00000002702
ENSG00000165879	ENSCAFG00000041744
ENSG00000181274	ENSCAFG00000043585
ENSG00000147650	ENSCAFG00000000677
ENSG00000134970	ENSCAFG00000000209
ENSG00000052749	ENSCAFG00000009043
ENSG00000222598	ENSCAFG00000021220
ENSG00000129596	ENSCAFG00000000206
ENSG00000169946	ENSCAFG00000000678
ENSG00000141298	ENSCAFG00000018965
ENSG00000145782	ENSCAFG00000000204
ENSG00000124302	ENSCAFG00000024101
ENSG00000140807	ENSCAFG00000009841
ENSG00000153885	ENSCAFG00000007358
ENSG00000175164	ENSCAFG00000019757
ENSG00000074696	ENSCAFG00000017232
ENSG00000164830	ENSCAFG00000000680
ENSG00000167208	ENSCAFG00000009824
ENSG00000133980	ENSCAFG00000016930
ENSG00000211584	ENSCAFG00000009167
ENSG00000183379	ENSCAFG00000016931
ENSG00000168268	ENSCAFG00000009184
ENSG00000119655	ENSCAFG00000016932
ENSG00000119655	ENSCAFG00000013780
ENSG00000071553	ENSCAFG00000019582
ENSG00000167207	ENSCAFG00000009818
ENSG00000061273	ENSCAFG00000009152
ENSG00000172901	ENSCAFG00000000199
ENSG00000020129	ENSCAFG00000003548
ENSG00000148296	ENSCAFG00000019758
ENSG00000148296	ENSCAFG00000005159
ENSG00000252657	ENSCAFG00000028012
ENSG00000257103	ENSCAFG00000007350
ENSG00000115325	ENSCAFG00000008349
ENSG00000176927	ENSCAFG00000018972
ENSG00000203879	ENSCAFG00000045783
ENSG00000083799	ENSCAFG00000009802
ENSG00000145283	ENSCAFG00000009448
ENSG00000165898	ENSCAFG00000049281
ENSG00000159374	ENSCAFG00000008334
ENSG00000168273	ENSCAFG00000009149
ENSG00000163633	ENSCAFG00000030276
ENSG00000105852	ENSCAFG00000002118
ENSG00000119681	ENSCAFG00000016948
ENSG00000166398	ENSCAFG00000007339
ENSG00000163939	ENSCAFG00000009084
ENSG00000116819	ENSCAFG00000041294
ENSG00000148303	ENSCAFG00000017680
ENSG00000126067	ENSCAFG00000003543
ENSG00000285458	ENSCAFG00000030276
ENSG00000138614	ENSCAFG00000017243
ENSG00000172493	ENSCAFG00000009476
ENSG00000071859	ENSCAFG00000019586
ENSG00000142686	ENSCAFG00000003542
ENSG00000135622	ENSCAFG00000008321
ENSG00000105220	ENSCAFG00000019017
ENSG00000105220	ENSCAFG00000007303
ENSG00000268223	ENSCAFG00000000198
ENSG00000092853	ENSCAFG00000003539
ENSG00000105854	ENSCAFG00000002123
ENSG00000145781	ENSCAFG00000000197
ENSG00000126653	ENSCAFG00000018976
ENSG00000206611	ENSCAFG00000028480
ENSG00000200831	ENSCAFG00000026113
ENSG00000199744	ENSCAFG00000027643
ENSG00000252542	ENSCAFG00000025846
ENSG00000148290	ENSCAFG00000023616
ENSG00000092421	ENSCAFG00000000192
ENSG00000130827	ENSCAFG00000019587
ENSG00000171311	ENSCAFG00000009068
ENSG00000145332	ENSCAFG00000009490
ENSG00000148291	ENSCAFG00000019763
ENSG00000159399	ENSCAFG00000008265
ENSG00000074621	ENSCAFG00000017247
ENSG00000148248	ENSCAFG00000019762
ENSG00000266919	ENSCAFG00000020534
ENSG00000283935	ENSCAFG00000020534
ENSG00000108576	ENSCAFG00000018990
ENSG00000196976	ENSCAFG00000019588
ENSG00000196976	ENSCAFG00000029979
ENSG00000119682	ENSCAFG00000016962
ENSG00000005981	ENSCAFG00000002124
ENSG00000102178	ENSCAFG00000019590
ENSG00000174429	ENSCAFG00000000682
ENSG00000171307	ENSCAFG00000009087
ENSG00000154188	ENSCAFG00000000693
ENSG00000126903	ENSCAFG00000019591
ENSG00000115350	ENSCAFG00000008186
ENSG00000004799	ENSCAFG00000002129
ENSG00000112695	ENSCAFG00000029155
ENSG00000112695	ENSCAFG00000042914
ENSG00000112695	ENSCAFG00000046830
ENSG00000071889	ENSCAFG00000019592
ENSG00000115353	ENSCAFG00000008184
ENSG00000158560	ENSCAFG00000002143
ENSG00000115363	ENSCAFG00000032377
ENSG00000198870	ENSCAFG00000019765
ENSG00000148300	ENSCAFG00000019767
ENSG00000169570	ENSCAFG00000031532
ENSG00000169570	ENSCAFG00000000175
ENSG00000112697	ENSCAFG00000002708
ENSG00000174485	ENSCAFG00000017250
ENSG00000221638	ENSCAFG00000045311
ENSG00000115364	ENSCAFG00000008175
ENSG00000198189	ENSCAFG00000009511
ENSG00000111424	ENSCAFG00000009103
ENSG00000223179	ENSCAFG00000028111
ENSG00000108578	ENSCAFG00000019005
ENSG00000172869	ENSCAFG00000000167
ENSG00000266953	ENSCAFG00000007238
ENSG00000147655	ENSCAFG00000000696
ENSG00000126249	ENSCAFG00000007238
ENSG00000160323	ENSCAFG00000019776
ENSG00000170502	ENSCAFG00000009529
ENSG00000005436	ENSCAFG00000008156
ENSG00000126261	ENSCAFG00000007258
ENSG00000103449	ENSCAFG00000009755
ENSG00000104408	ENSCAFG00000000702
ENSG00000119616	ENSCAFG00000003473
ENSG00000119616	ENSCAFG00000048950
ENSG00000119616	ENSCAFG00000024482
ENSG00000119616	ENSCAFG00000024332
ENSG00000134698	ENSCAFG00000024306
ENSG00000118407	ENSCAFG00000002709
ENSG00000224578	ENSCAFG00000006663
ENSG00000134291	ENSCAFG00000009069
ENSG00000182271	ENSCAFG00000019009
ENSG00000221332	ENSCAFG00000021000
ENSG00000221332	ENSCAFG00000022450
ENSG00000092847	ENSCAFG00000003443
ENSG00000252137	ENSCAFG00000026380
ENSG00000112701	ENSCAFG00000002711
ENSG00000119596	ENSCAFG00000016981
ENSG00000149476	ENSCAFG00000016197
ENSG00000103769	ENSCAFG00000017255
ENSG00000160211	ENSCAFG00000019598
ENSG00000152583	ENSCAFG00000009537
ENSG00000201255	ENSCAFG00000026914
ENSG00000108582	ENSCAFG00000019016
ENSG00000103460	ENSCAFG00000009722
ENSG00000157890	ENSCAFG00000017261
ENSG00000145779	ENSCAFG00000000165
ENSG00000126070	ENSCAFG00000024682
ENSG00000162144	ENSCAFG00000016177
ENSG00000119608	ENSCAFG00000016985
ENSG00000139219	ENSCAFG00000009059
ENSG00000133835	ENSCAFG00000000158
ENSG00000119689	ENSCAFG00000016989
ENSG00000108587	ENSCAFG00000019021
ENSG00000176204	ENSCAFG00000008149
ENSG00000277639	ENSCAFG00000035926
ENSG00000177200	ENSCAFG00000009699
ENSG00000152591	ENSCAFG00000044575
ENSG00000152592	ENSCAFG00000009548
ENSG00000089335	ENSCAFG00000031202
ENSG00000092850	ENSCAFG00000042615
ENSG00000269335	ENSCAFG00000019605
ENSG00000029559	ENSCAFG00000009558
ENSG00000152595	ENSCAFG00000047433
ENSG00000200048	ENSCAFG00000026106
ENSG00000163938	ENSCAFG00000009004
ENSG00000143954	ENSCAFG00000008126
ENSG00000143954	ENSCAFG00000008130
ENSG00000116863	ENSCAFG00000030689
ENSG00000196586	ENSCAFG00000002741
ENSG00000171812	ENSCAFG00000032454
ENSG00000166938	ENSCAFG00000017271
ENSG00000054116	ENSCAFG00000003521
ENSG00000160325	ENSCAFG00000019779
ENSG00000118785	ENSCAFG00000009569
ENSG00000004864	ENSCAFG00000045495
ENSG00000004864	ENSCAFG00000002161
ENSG00000149483	ENSCAFG00000016171
ENSG00000116871	ENSCAFG00000023898
ENSG00000198208	ENSCAFG00000016994
ENSG00000155229	ENSCAFG00000009130
ENSG00000252787	ENSCAFG00000042724
ENSG00000212493	ENSCAFG00000026346
ENSG00000238862	ENSCAFG00000027974
ENSG00000212452	ENSCAFG00000026279
ENSG00000016864	ENSCAFG00000008946
ENSG00000160326	ENSCAFG00000019780
ENSG00000207115	ENSCAFG00000032028
ENSG00000187049	ENSCAFG00000050051
ENSG00000172016	ENSCAFG00000008126
ENSG00000172016	ENSCAFG00000008130
ENSG00000197841	ENSCAFG00000031202
ENSG00000149532	ENSCAFG00000016152
ENSG00000119630	ENSCAFG00000016995
ENSG00000187616	ENSCAFG00000019781
ENSG00000075131	ENSCAFG00000017283
ENSG00000153896	ENSCAFG00000030117
ENSG00000197859	ENSCAFG00000023757
ENSG00000268651	ENSCAFG00000032105
ENSG00000184033	ENSCAFG00000032105
ENSG00000066032	ENSCAFG00000008079
ENSG00000244318	ENSCAFG00000048994
ENSG00000126890	ENSCAFG00000032105
ENSG00000079387	ENSCAFG00000009045
ENSG00000252712	ENSCAFG00000027497
ENSG00000160219	ENSCAFG00000019613
ENSG00000119718	ENSCAFG00000016998
ENSG00000006377	ENSCAFG00000002187
ENSG00000054118	ENSCAFG00000003389
ENSG00000114902	ENSCAFG00000008927
ENSG00000105880	ENSCAFG00000002191
ENSG00000196990	ENSCAFG00000031627
ENSG00000114904	ENSCAFG00000008921
ENSG00000176390	ENSCAFG00000018492
ENSG00000123454	ENSCAFG00000019783
ENSG00000119684	ENSCAFG00000017012
ENSG00000174446	ENSCAFG00000017304
ENSG00000006128	ENSCAFG00000002207
ENSG00000130826	ENSCAFG00000019620
ENSG00000118762	ENSCAFG00000009595
ENSG00000180884	ENSCAFG00000032164
ENSG00000176208	ENSCAFG00000018481
ENSG00000214193	ENSCAFG00000003388
ENSG00000089351	ENSCAFG00000007157
ENSG00000123453	ENSCAFG00000019794
ENSG00000174444	ENSCAFG00000010555
ENSG00000174444	ENSCAFG00000011417
ENSG00000174444	ENSCAFG00000018632
ENSG00000174444	ENSCAFG00000017309
ENSG00000055957	ENSCAFG00000008867
ENSG00000252031	ENSCAFG00000025803
ENSG00000152556	ENSCAFG00000009035
ENSG00000162951	ENSCAFG00000008098
ENSG00000070669	ENSCAFG00000002222
ENSG00000142694	ENSCAFG00000030104
ENSG00000118777	ENSCAFG00000009638
ENSG00000196182	ENSCAFG00000003384
ENSG00000172171	ENSCAFG00000018475
ENSG00000252897	ENSCAFG00000021299
ENSG00000206924	ENSCAFG00000021898
ENSG00000119640	ENSCAFG00000042895
ENSG00000119640	ENSCAFG00000015933
ENSG00000184060	ENSCAFG00000018466
ENSG00000103479	ENSCAFG00000009654
ENSG00000119703	ENSCAFG00000017024
ENSG00000163541	ENSCAFG00000007987
ENSG00000119638	ENSCAFG00000017028
ENSG00000163644	ENSCAFG00000009605
ENSG00000104412	ENSCAFG00000018044
ENSG00000252569	ENSCAFG00000028166
ENSG00000166971	ENSCAFG00000009500
ENSG00000162267	ENSCAFG00000015068
ENSG00000256591	ENSCAFG00000030303
ENSG00000105711	ENSCAFG00000007129
ENSG00000181817	ENSCAFG00000003382
ENSG00000116885	ENSCAFG00000003380
ENSG00000199574	ENSCAFG00000026338
ENSG00000202529	ENSCAFG00000021100
ENSG00000199673	ENSCAFG00000021640
ENSG00000200623	ENSCAFG00000026101
ENSG00000174442	ENSCAFG00000017312
ENSG00000165887	ENSCAFG00000009185
ENSG00000206948	ENSCAFG00000026274
ENSG00000206693	ENSCAFG00000026610
ENSG00000115423	ENSCAFG00000007917
ENSG00000130830	ENSCAFG00000019627
ENSG00000164841	ENSCAFG00000000716
ENSG00000241935	ENSCAFG00000009205
ENSG00000174417	ENSCAFG00000000717
ENSG00000138642	ENSCAFG00000009781
ENSG00000162148	ENSCAFG00000016134
ENSG00000120526	ENSCAFG00000000719
ENSG00000181481	ENSCAFG00000018462
ENSG00000249967	ENSCAFG00000009222
ENSG00000203942	ENSCAFG00000025366
ENSG00000171160	ENSCAFG00000009218
ENSG00000116898	ENSCAFG00000030390
ENSG00000105707	ENSCAFG00000007126
ENSG00000160293	ENSCAFG00000019810
ENSG00000135175	ENSCAFG00000015446
ENSG00000164334	ENSCAFG00000030608
ENSG00000155252	ENSCAFG00000009222
ENSG00000103494	ENSCAFG00000009486
ENSG00000164715	ENSCAFG00000015432
ENSG00000119535	ENSCAFG00000003376
ENSG00000120533	ENSCAFG00000047970
ENSG00000119986	ENSCAFG00000025349
ENSG00000055955	ENSCAFG00000025533
ENSG00000184838	ENSCAFG00000000510
ENSG00000204950	ENSCAFG00000025401
ENSG00000180535	ENSCAFG00000015425
ENSG00000011347	ENSCAFG00000016121
ENSG00000155256	ENSCAFG00000009246
ENSG00000205356	ENSCAFG00000015408
ENSG00000196712	ENSCAFG00000018592
ENSG00000112706	ENSCAFG00000002768
ENSG00000181867	ENSCAFG00000030293
ENSG00000181867	ENSCAFG00000032444
ENSG00000151304	ENSCAFG00000000512
ENSG00000285526	ENSCAFG00000007124
ENSG00000186854	ENSCAFG00000007876
ENSG00000089356	ENSCAFG00000007124
ENSG00000170345	ENSCAFG00000017040
ENSG00000205038	ENSCAFG00000024786
ENSG00000138646	ENSCAFG00000029051
ENSG00000138646	ENSCAFG00000009800
ENSG00000185010	ENSCAFG00000019631
ENSG00000113083	ENSCAFG00000028461
ENSG00000034510	ENSCAFG00000007875
ENSG00000222652	ENSCAFG00000032705
ENSG00000176407	ENSCAFG00000007871
ENSG00000269964	ENSCAFG00000002782
ENSG00000146243	ENSCAFG00000002793
ENSG00000163873	ENSCAFG00000003333
ENSG00000164713	ENSCAFG00000015362
ENSG00000156127	ENSCAFG00000017042
ENSG00000169925	ENSCAFG00000019817
ENSG00000120057	ENSCAFG00000009259
ENSG00000119686	ENSCAFG00000017048
ENSG00000146247	ENSCAFG00000002804
ENSG00000152284	ENSCAFG00000007832
ENSG00000155265	ENSCAFG00000009262
ENSG00000274183	ENSCAFG00000031844
ENSG00000250803	ENSCAFG00000000519
ENSG00000145337	ENSCAFG00000029755
ENSG00000277203	ENSCAFG00000023407
ENSG00000006453	ENSCAFG00000015351
ENSG00000095713	ENSCAFG00000009271
ENSG00000165775	ENSCAFG00000019634
ENSG00000287542	ENSCAFG00000023804
ENSG00000188501	ENSCAFG00000017322
ENSG00000064692	ENSCAFG00000000522
ENSG00000118418	ENSCAFG00000002809
